id,name,symbol,price_usd,market_cap,ai,gaming,memes,rwa,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,atl,atl_change_percentage
battle-bulls,Battle Bulls,bull,90.96,0.0,0,1,0,0,6223.0,174979.5,91071.0,92.02,89.87,-1.00783779901343,-1.09581,0.0,0.0,0.0,999842256.129972,1000000000.0,3575.66,-97.45427,89.87,1.28305
vox-royale,Vox Royale,vxr,0.02153057,0.0,0,1,0,0,6223.0,13994.87,678.08,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,650000.0,1000000.0,0.871076,-97.52828,0.0150858,42.72077
heroes-td,Heroes TD,htd,0.00296414,0.0,0,1,0,0,6223.0,1386925.0,22.74,0.00296844,0.00293368,1.982e-05,0.67305,0.0,0.0,0.0,468000000.0,468000000.0,6.16,-99.95187,0.00072287,309.84748
dark-energy-crystals,Dark Energy Crystals,dec,0.00089602,0.0,0,1,0,0,6223.0,896015784.0,8422.77,0.00090777,0.00087548,-2.008450101981e-06,-0.22365,0.0,0.0,0.0,1000000000000.0,1000000000.0,0.01653925,-94.58014,0.00048877,83.39996
hero-arena,Hero Arena,hera,5.08e-05,0.0,0,1,0,0,6223.0,5079.71,3121.77,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,100000000.0,1000000000.0,1.88,-99.9973,5.03e-05,0.9877
magic-beasties,Magic Beasties,bsts,1.50959e-07,0.0,0,1,0,0,6223.0,150959.0,2.64,1.51013e-07,1.49995e-07,2.34131e-10,0.15534,0.0,0.0,0.0,1000000000000.0,1000000000000.0,6.481e-05,-99.76719,6.00621e-10,25019.26675
infinitar-coin,INFinitar Coin,inf,3.00031e-07,0.0,0,1,0,0,6223.0,330.03,11866.69,3.00053e-07,2.99994e-07,2.353e-11,0.00784,0.0,0.0,0.0,1100000000.0,1000000000.0,0.00083489,-99.96407,2.89977e-07,3.46277
genopet-ki,Genopets KI,ki,0.00022552,0.0,0,1,0,0,6223.0,13521.2,1.036,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,59954759.92,1000000000.0,0.404276,-99.94422,2.46e-06,9061.25492
colony-2,Colony,clny,0.01936964,0.0,0,1,0,0,6223.0,2918.02,649.57,0.02012387,0.01904172,-9.0903880850254e-05,-0.46712,0.0,0.0,0.0,151352.0,1000000000.0,0.483185,-95.99667,0.01904172,1.58487
albert-2,ALBERT,albert,0.00019451,0.0,0,1,0,0,6223.0,194263.0,1730.96,0.00019555,0.00018331,5.11e-06,2.69603,0.0,0.0,0.0,1000000000.0,1000000000.0,0.00192189,-89.89858,7.31e-05,165.56173
clay,Clay,clay,0.00063528,0.0,0,1,0,0,6223.0,634863.0,32.16,0.00063434,0.00060613,2.307e-05,3.76818,0.0,0.0,0.0,1000000000.0,1000000000.0,0.02074471,-96.9431,0.00056179,12.88016
epic-league,Epic League,epl,0.00061373,0.0,0,1,0,0,6223.0,610464.0,101.08,0.0006131,0.00060198,1.048e-05,1.73807,0.0,0.0,0.0,1000000000.0,1000000000.0,0.090471,-99.32524,0.00043571,40.10818
exverse,Exverse,exvg,0.00407327,0.0,0,1,0,0,6223.0,1629307.0,611780.0,0.00426022,0.0039447,-0.0001820215667377,-4.27754,0.0,0.0,0.0,400000000.0,1000000000.0,0.161219,-97.47276,0.00310147,31.37
flower-2,Flower,flower,0.107709,0.0,0,1,0,0,6223.0,27574991.0,76163.0,0.108215,0.105237,0.00202825,1.91923,0.0,0.0,0.0,256000000.0,256000000.0,0.204153,-47.26237,0.10305,4.47902
wrapped-ncg,Wrapped NCG,wncg,0.01983216,0.0,0,1,0,0,6223.0,5652161.0,548630.0,0.0199201,0.01960709,7.157e-05,0.36218,0.0,0.0,0.0,285124028.59,1000000000.0,6.01,-99.67035,0.01690279,17.21848
army-of-fortune-gem,Army of Fortune Gem,afg,0.01040912,0.0,0,1,0,0,6223.0,10429871.0,491403.0,0.01323837,0.00966331,-0.0009694896736942,-8.52029,0.0,0.0,0.0,1000000000.0,1000000000.0,0.128729,-91.89479,0.00237796,338.76933
banksters,Banksters,bars,0.00037902,0.0,0,1,0,0,6223.0,113711.0,41459.0,0.00038107,0.00037899,-1.990937991437e-06,-0.52254,0.0,0.0,0.0,300000000.0,1000000000.0,0.04170178,-99.09111,0.00031448,20.52323
major,MAJOR,major,0.163135,0.0,0,1,0,0,6223.0,16288527.0,6896888.0,0.163422,0.159107,0.00210047,1.30437,0.0,0.0,0.0,100000000.0,100000000.0,1.9,-91.40223,0.100665,62.32636
cat-gold-miner,Cat Gold Miner,catgold,8.927e-05,0.0,0,1,0,0,6223.0,890491.0,96930.0,0.00010515,8.583e-05,-1.5885551794249e-05,-15.10739,0.0,0.0,0.0,10000000000.0,10000000000.0,0.00133371,-93.35303,6.16e-05,43.922
darkshield,DarkShield,dks,4.161e-05,0.0,0,1,0,0,6223.0,123240.0,146903.0,4.185e-05,3.957e-05,1.87e-06,4.69591,0.0,0.0,0.0,2960503000.0,1000000000.0,0.11057,-99.96236,3.336e-05,24.77184
archloot,ArchLoot,al,0.082663,0.0,0,1,0,0,6223.0,81975509.0,3201275.0,0.083309,0.08005,0.00234793,2.92341,0.0,0.0,0.0,992464664.4500962,1000000000.0,1.29,-93.61243,0.074673,10.61263
kepithor,Kepithor,kepi,0.00256886,0.0,0,1,0,0,6223.0,770689.0,2056.17,0.00257554,0.00246144,0.00010742,4.36429,0.0,0.0,0.0,299999999.0,300000000.0,0.00263528,-2.51809,0.00150493,70.70019
magical-blocks,Magical Blocks,mblk,0.00054895,0.0,0,1,0,0,6223.0,8507.2,78334.0,0.00059137,0.00052843,1.294e-05,2.41397,0.0,0.0,0.0,15500000.0,999999998.0,0.217248,-99.74728,0.00014893,268.64846
wwemix,WWEMIX,wwemix,0.405119,0.0,0,1,0,0,6223.0,3107417.0,66953.0,0.413185,0.402887,-0.0080658409374064,-1.95211,0.0,0.0,0.0,7671849.580553057,1000000000.0,2.72,-85.1055,0.192786,109.98642
race-to-a-billion,Race to a Billion,race,7.418e-05,0.0,0,1,0,0,6223.0,185369.0,21495.0,7.425e-05,7.316e-05,6.55457e-07,0.89152,0.0,0.0,0.0,2500000000.0,2500000000.0,0.01432967,-99.48237,1.98e-05,274.52988
storm-warfare,Storm Warfare,jan,0.00271327,0.0,0,1,0,0,6223.0,2713272.0,40.98,0.00271348,0.00271304,1.08558e-07,0.004,0.0,0.0,0.0,1000000000.0,1000000000.0,0.082331,-96.70444,0.00214711,26.36877
syndicate-2,MOBLAND,synr,7.28e-06,0.0,0,1,0,0,6223.0,65537.0,8.99,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,9000000000.0,10000000000.0,0.139105,-99.99477,0.0,9.730310564351584e+31
meme-kombat,Meme Kombat,mk,0.00687986,0.0,0,1,0,0,6223.0,832962.0,44179.0,0.00768398,0.00656738,0.00016321,2.4299,0.0,0.0,0.0,120000000.0,120000000.0,0.903725,-99.23645,0.00348208,98.16995
zoo-crypto-world,ZOO Crypto World,zoo,0.00018359,0.0,0,1,0,0,6223.0,18208.35,1.82,0.00018443,0.00018174,1.85e-06,1.01834,0.0,0.0,0.0,99178734.00630511,100000000.0,25.74,-99.99928,8.29e-06,2124.29818
jojo,JOJO,jojo,4.45039e-07,0.0,0,1,0,0,6223.0,445039.0,13.12,4.45039e-07,4.45039e-07,0.0,0.0,0.0,0.0,0.0,1000000000000.0,1000000000000.0,0.0010426,-99.95731,3.43355e-07,29.61501
icon-x-world,Icon.X World,icnx,0.00159219,0.0,0,1,0,0,6223.0,159219.0,1.028,0.0015925,0.00159195,-1.58497572371e-07,-0.00995,0.0,0.0,0.0,100000000.0,100000000.0,1.16,-99.86285,0.00149521,6.48594
mines-of-dalarnia,Mines of Dalarnia,dar,0.03488027,0.0,0,1,0,0,6223.0,28073404.0,6680.4,0.0373183,0.0328191,0.00044075,1.27977,0.0,0.0,0.0,800000000.0,800000000.0,6.38,-99.45587,0.00041037,8365.71107
lizcoin,Lizcoin,liz,0.00017923,0.0,0,1,0,0,6223.0,1645070.0,49430.0,0.00017951,0.00015214,2.622e-05,17.13713,0.0,0.0,0.0,9178586352.0,10000000000.0,0.00571005,-96.85857,0.00014997,19.61027
metahorse-unity,Metahorse Unity,munity,0.00073009,0.0,0,1,0,0,6223.0,364294.0,36610.0,0.00079534,0.00066946,-2.1033163334817e-05,-2.80022,0.0,0.0,0.0,500000000.0,500000000.0,0.252402,-99.71291,0.00060841,19.09867
fanfury,FURY,fury,7.474e-05,0.0,0,1,0,0,6223.0,31390.0,0.00754105,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,420000000.0,1000000000.0,0.38945,-99.98081,6.08e-06,1129.69536
nexpace,Nexpace,nxpc,0.901685,0.0,0,1,0,0,6223.0,901659238.0,12512534.0,0.908731,0.881689,0.00727523,0.81341,0.0,0.0,0.0,1000000000.0,1000000000.0,3.77,-76.12723,0.869571,3.60316
farmers-world-wood,Farmers World Wood,fww,4.62058e-07,0.0,0,1,0,0,6223.0,23103.0,0.360817,4.64276e-07,4.16714e-07,4.3099e-08,10.28726,0.0,0.0,0.0,50000000000.0,50000000000.0,0.00083884,-99.94503,2.1192e-08,2076.08945
papyrus-2,PAPYRUS,pap,0.03103897,0.0,0,1,0,0,6223.0,938.22,9.0,0.0320091,0.02982976,-0.0004128195642777,-1.31255,0.0,0.0,0.0,30227.0,10000000.0,0.635331,-95.10736,0.02518599,23.41966
scapesmania,ScapesMania,$mania,0.00043561,0.0,0,1,0,0,6223.0,731774.0,4033.76,0.00047336,0.00043452,-3.0189182476862e-05,-6.48113,0.0,0.0,0.0,1680000000.0,4000000000.0,0.01842139,-97.63672,0.00039111,11.31158
catchcoin-2,Catchcoin™,catch,0.00075636,0.0,0,1,0,0,6223.0,134499.0,2524.44,0.00075767,0.00060504,0.00014858,24.44675,0.0,0.0,0.0,178592478.1332312,180000000.0,0.00075767,-0.6017,0.00052465,43.54439
storyfire,StoryFire,blaze,3.029e-05,0.0,0,1,0,0,6223.0,605609.0,108237.0,3.234e-05,2.861e-05,-1.389266519418e-06,-4.38497,0.0,0.0,0.0,19999999998.0,20000000000.0,0.00310972,-99.02615,2.156e-05,40.49008
metaderby,Metaderby,dby,0.00047571,0.0,0,1,0,0,6223.0,475714.0,95.14,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,1000000000.0,1000000000.0,0.098879,-99.51889,0.00047399,0.36379
stella-fantasy-token,Stella Fantasy Token,sfty,0.00050936,0.0,0,1,0,0,6223.0,509284.0,77258.0,0.00059967,0.00045596,4.514e-05,9.72453,0.0,0.0,0.0,1000000000.0,1000000000.0,0.144022,-99.64619,0.00042339,20.35329
loserchick-egg,LoserChick EGG,egg,0.0072831,0.0,0,1,0,0,6223.0,3971.27,1.19,0.00728384,0.00728306,6.456e-09,9e-05,0.0,0.0,0.0,545272.0,7000000.0,2.52,-99.71077,0.00722057,0.86608
playbux,Playbux,pbux,0.00341569,0.0,0,1,0,0,6223.0,1373703.0,641383.0,0.00351135,0.00308194,2.73e-05,0.80577,0.0,0.0,0.0,400000000.0,400000000.0,0.388009,-99.13758,0.00232092,44.17898
bitball-2,BitBall,ball,0.00018651,0.0,0,1,0,0,6223.0,5420786.0,81226.0,0.00023925,0.00016722,-4.0119110418084e-05,-17.70269,0.0,0.0,0.0,32000000000.0,32000000000.0,0.00149934,-87.37629,0.00016821,12.51955
kangamoon,Kangamoon,kang,0.00040394,0.0,0,1,0,0,6223.0,403416.0,168526.0,0.0004214,0.00038167,8.8e-06,2.22711,0.0,0.0,0.0,1000000000.0,1000000000.0,0.145946,-99.72352,0.00035158,14.77029
burger-swap,BurgerCities,burger,0.00304627,0.0,0,1,0,0,6223.0,122676.0,240186.0,0.00336715,0.00304621,-1.1394951386171e-05,-0.37267,0.0,0.0,0.0,40271812.33849833,63000000.0,27.57,-99.9889,0.00260834,17.32856
skor-ai,SKOR AI,skorai,0.222533,0.0,0,1,0,0,6223.0,222532765.0,213117.0,0.222975,0.222382,-0.0004425586751677,-0.19848,0.0,0.0,0.0,999999950.0,1000000000.0,0.231618,-3.93501,0.14056,58.29767
apeiron-anima,Anima,anima,0.00202922,0.0,0,1,0,0,6223.0,263641.0,45.46,0.00202801,0.00193243,6.099e-05,3.09876,0.0,0.0,0.0,130000000.0,130000000.0,0.148289,-98.6334,0.00160066,26.60518
meta-games-coin,Meta Games Coin,mgc,1.53,0.0,0,1,0,0,6223.0,152949543452.0,163597.0,1.54,1.51,0.00126547,0.08276,0.0,0.0,0.0,100000000000.0,100000000000.0,1.54,-0.6557,0.01507566,10038.97542
chains-of-war,Chains of War,mira,0.00066634,0.0,0,1,0,0,6223.0,66637.0,30.52,0.00069598,0.00066195,-2.8761406863632e-05,-4.13775,0.0,0.0,0.0,100000000.0,1000000000.0,0.02012977,-96.68533,0.00059731,11.70607
game-of-memes-eth,Game of Memes (ETH),game,1.421e-08,0.0,0,1,0,0,6223.0,5978.09,4.81,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,420690000000.0,1000000000.0,1.144e-05,-99.87573,8.609e-09,65.06304
dappstore,dAppstore,dappx,0.00076648,0.0,0,1,0,0,6223.0,1148455.0,156364.0,0.00077181,0.00074902,1.411e-05,1.87483,0.0,0.0,0.0,1500000000.0,1000000000.0,1.25,-99.93904,0.0006295,21.2151
jeffworld-token,JEFFWorld Token,jeff,0.00173608,0.0,0,1,0,0,6223.0,2430628.0,42441.0,0.00174997,0.00172514,5.03e-06,0.2905,0.0,0.0,0.0,1400000000.0,1400000000.0,0.182621,-99.04989,0.00100036,73.44844
venator-universe,Venator Universe,vnt,0.282846,0.0,0,1,0,0,6223.0,174979.5,96862.0,0.284671,0.276345,0.00377732,1.35354,0.0,0.0,0.0,999842256.129972,1000000000.0,0.439031,-35.47778,0.227976,24.25523
unifi-2,UNIFI,unifi,6.15,0.0,0,1,0,0,6223.0,129091665.0,5934980.0,6.16,5.9,0.208883,3.51302,0.0,0.0,0.0,21000000.0,21000000.0,13.67,-55.04179,0.779935,688.21594
cryptopia,Cryptopia,$tos,5.526e-05,0.0,0,1,0,0,6223.0,552590.0,120.31,5.56e-05,5.451e-05,9.0592e-08,0.16421,0.0,0.0,0.0,10000000000.0,10000000000.0,0.0037007,-98.5068,3.443e-05,60.49036
morion,MORION,mor,0.731633,0.0,0,1,0,0,6223.0,7316329.0,14241.17,0.792489,0.595411,-0.0142238600827795,-1.90705,0.0,0.0,0.0,10000000.0,10000000.0,1.29,-43.18769,0.263645,177.91381
meta-masters-guild-games,Meta Masters Guild Games,memagx,0.00109977,0.0,0,1,0,0,6223.0,934808.0,36.12,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,850000000.0,850000000.0,0.00668776,-83.55543,0.00033097,232.28618
cryptopia-world,Cryptopia,bcpi,1.16,0.0,0,1,0,0,6223.0,2503865.0,13775.82,1.19,1.062,0.082095,7.62184,0.0,0.0,0.0,2160000.0,2160000.0,11.4,-89.83355,0.69315,67.23039
gear-2,GEAR,gea,0.05321,0.0,0,1,0,0,6223.0,221.94,238.32,0.094092,0.02556837,-0.0096939171026556,-15.41075,0.0,0.0,0.0,4171.0,10000000.0,6.27,-99.15074,0.02556837,108.41243
megaweapon,Megaweapon,$weapon,0.02276386,0.0,0,1,0,0,6223.0,223995.0,4.97,0.02289793,0.02268455,-0.0001203737486347,-0.52601,0.0,0.0,0.0,9839945.0,10000000.0,5.01,-99.54519,3.721e-09,611741770.24583
promote,Promote,pro,0.084249,0.0,0,1,0,0,6223.0,295.46,296.61,0.152112,0.04388824,0.01235883,17.19135,0.0,0.0,0.0,3507.0,10000000.0,5.71,-98.52134,0.04388824,92.24313
mtoe,MTOE,mtoe,0.00063906,0.0,0,1,0,0,6223.0,4475295.0,97459.0,0.00063911,0.00063401,1.05e-06,0.16409,0.0,0.0,0.0,7002929688.0,10000000000.0,0.178728,-99.64356,0.00061317,3.89589
zed-run,ZED Token,zed,0.00684712,0.0,0,1,0,0,6223.0,6845075.0,12482.28,0.0068467,0.00639471,7.197e-05,1.06224,0.0,0.0,0.0,1000000000.0,1000000000.0,0.192312,-96.44192,0.00579631,18.05097
race-kingdom,Race Kingdom,atoz,0.0459122,0.0,0,1,0,0,6223.0,169883090.0,82310.0,0.04593808,0.0458894,-9.118919737518e-06,-0.01986,0.0,0.0,0.0,3700000000.0,3700000000.0,0.318234,-85.57566,0.02502418,83.43541
tapswaptoken,TapSwapToken,taps,0.00205005,0.0,0,1,0,0,6223.0,2050029.0,159297.0,0.00209002,0.00194997,6.007e-05,3.01845,0.0,0.0,0.0,1000000000.0,1000000000.0,0.01701854,-87.95434,0.00191031,7.31209
bebe-dog,BEBE DOG,bebe,7.671e-05,0.0,0,1,0,0,6223.0,38653466.0,190546.0,8.027e-05,7.613e-05,5.73282e-07,0.75298,0.0,0.0,0.0,503333040935.6725,503333040935.6725,0.00089397,-91.39865,5.1e-06,1409.08966
dnaxcat,DNAxCAT,dxct,0.01596077,0.0,0,1,0,0,6223.0,1596151.0,80770.0,0.01607229,0.01593989,-8.9580569132112e-05,-0.55812,0.0,0.0,0.0,100000000.0,1000000000.0,10.8,-99.85225,0.01578658,1.10562
fanton-token,Fanton Token,fton,0.00036675,0.0,0,1,0,0,6223.0,183427.0,79887.0,0.00036697,0.00036223,2.84e-06,0.78124,0.0,0.0,0.0,500000000.0,500000000.0,0.02433823,-98.49315,0.00031624,15.97066
wrapped-gun,Wrapped GUN,wgun,0.03188707,0.0,0,1,0,0,6223.0,2078470.0,57011.0,0.03434101,0.03180304,-0.0024539451126628,-7.14582,0.0,0.0,0.0,65228732.45,1000000000.0,0.071356,-55.43266,0.02077879,53.04732
planet-sandbox,Planet Sandbox,psb,0.00598343,0.0,0,1,0,0,6223.0,25776.0,82654.0,0.00599557,0.00576919,0.00021311,3.69329,0.0,0.0,0.0,4309125.0,100000000.0,4.26,-99.85977,0.00104974,469.71767
crypto-valleys-yield-token,Crypto Valleys YIELD Token,yield,0.00022878,0.0,0,1,0,0,6223.0,2287.84,1.9,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,10000000.0,1000000000.0,16.43,-99.99861,0.00017197,33.03943
arena-of-faith,Arena Of Faith,acp,0.00641261,0.0,0,1,0,0,6223.0,6411557.0,79940.0,0.00725605,0.00615324,-0.0005715408636571,-8.1834,0.0,0.0,0.0,1000000000.0,1000000000.0,0.112253,-94.28578,0.00540907,18.5858
geegoopuzzle,Geegoopuzzle,ggp,5.21,0.0,0,1,0,0,6223.0,174979.5,46.32,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,0.0,999842256.129972,1000000000.0,23.01,-77.35982,0.330083,1478.56559
portuma,Portuma,por,9.211e-05,0.0,0,1,0,0,6223.0,921094.0,21907.0,9.481e-05,9.051e-05,-1.992564979075e-06,-2.11745,0.0,0.0,0.0,10000000000.0,1000000000.0,0.00414545,-97.77808,6.934e-05,32.84009
planet-mojo,Planet Mojo,mojo,0.00056772,0.0,0,1,0,0,6223.0,554607.0,204032.0,0.00060982,0.00051945,-3.0101169591025e-05,-5.03511,0.0,0.0,0.0,1000000000.0,1000000000.0,0.337898,-99.83454,0.00051945,7.62802
ethlas,Ethlas,els,0.00194995,0.0,0,1,0,0,6223.0,680237.0,9.48,0.00194645,0.00185292,8.216e-05,4.39886,0.0,0.0,0.0,350000000.0,350000000.0,0.998347,-99.80514,0.00039018,398.5822
aevum-ore,Aevum,aevum,0.00495572,0.0,0,1,0,0,6223.0,24779.0,4.88,0.00495574,0.00494813,7.59e-06,0.15331,0.0,0.0,0.0,5000000.0,5000000.0,0.04743326,-89.5532,0.00205489,141.14522
mdbl,MDBL,mdbl,0.0001323,0.0,0,1,0,0,6223.0,277477.0,4.84,0.0001324,0.00013087,5.3828e-08,0.0407,0.0,0.0,0.0,2100000000.0,2100000000.0,0.01362705,-99.03042,0.00012954,1.99401
shill-token,SHILL Token,shill,0.00015561,0.062831,0,1,0,0,10616.0,155523.0,81610.0,0.00016199,0.00014854,3.31e-06,2.17565,0.00130055,2.11365,404.0,1000000000.0,1000000000.0,1.91,-99.99184,0.00013085,18.77942
elaria,Elaria,elr,2.79929e-07,27.99,0,1,0,0,10607.0,2799.29,105.09,2.79927e-07,2.45506e-07,3.4423e-08,14.02116,3.44,14.02116,100000000.0,10000000000.0,10000000000.0,0.02227456,-99.99874,2.34675e-07,19.27883
fight-of-the-ages,Fight Of The Ages,fota,2.154e-05,150.27,0,1,0,0,10600.0,301.63,4.07,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,6974804.4,14000000.0,14000000.0,0.790258,-99.99727,2.123e-05,1.46806
vibe,VIBE,vibe,1.07e-06,200.36,0,1,0,0,10597.0,285.87,0.0,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,187131712.0,267000000.0,1000000000.0,2.25,-99.99995,1.09034e-07,881.96185
deathroad,DeathRoad,drace,7.65e-06,398.87,0,1,0,0,10586.0,7646.8,4.98,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,52161637.9845334,1000000000.0,1000000000.0,0.424151,-99.9982,6.94e-06,10.20574
ponchiqs,Ponchiqs,ponch,4.248e-05,740.38,0,1,0,0,10573.0,16992.11,15.45,4.257e-05,4.219e-05,1.36436e-07,0.32221,5.05,0.68626,17428777.638778336,400000000.0,400000000.0,0.636356,-99.99332,3.143e-05,35.16449
sportsology-game,$GAME Token,game,5.083e-05,974.2,0,1,0,0,10568.0,5082.97,0.0,5.083e-05,5.083e-05,0.0,0.0,0.0,0.0,19165951.29450734,100000000.0,100000000.0,0.960366,-99.99471,5.011e-05,1.44007
layernet,LayerNet,net,0.00013124,1968.79,0,1,0,0,10539.0,105002.0,81705.0,0.00013326,0.00013013,-7.70728009326e-07,-0.58383,4.19,0.2135,15000000.0,800000000.0,800000000.0,0.01724177,-99.23907,8.178e-05,60.4262
josh,JOSH,josh,2.15e-06,2018.14,0,1,0,0,10538.0,2018.14,2.37,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,938847195.0,938847195.0,1000000000.0,0.00503015,-99.95727,1.71e-06,26.0683
operon-origins,Operon Origins,oro,0.00032372,2567.17,0,1,0,0,10506.0,32393.0,76191.0,0.00032395,0.00031715,5.21e-06,1.63536,42.11,1.66776,7925000.0,100000000.0,100000000.0,1.82,-99.98223,0.00031715,2.10469
the-crypto-prophecies,The Crypto Prophecies,tcp,2.31e-05,2697.52,0,1,0,0,10498.0,5544.43,12900.3,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,116782511.0,240032395.0,250000000.0,0.544589,-99.99576,2.11e-05,9.47225
bowled-io,Bowled.io,bwld,1.511e-05,2968.27,0,1,0,0,10489.0,7554.45,76054.0,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,196458333.3333333,500000000.0,500000000.0,0.088331,-99.9829,1.435e-05,5.29469
navix,NAVIX,navix,0.00020453,2989.04,0,1,0,0,10488.0,204527.0,65.47,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,14614422.4,1000000000.0,1000000000.0,0.00126737,-83.86206,0.00013007,57.24143
grass-2,Grass,grass,0.00031359,3415.93,0,1,0,0,10461.0,13170.69,60.48,0.00031646,0.00030934,-2.870207649191e-06,-0.90698,18.67,0.54959,10893042.0,42000000.0,42000000.0,0.04459872,-99.29687,9.732e-05,222.21726
guild-of-heroes,Guild of Heroes,goh,5.63e-06,3662.56,0,1,0,0,10452.0,5634.76,14.59,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,649982877.443535,999982875.626281,1000000000.0,0.00059631,-99.05505,5.63e-06,0.03705
movez,MoveZ,movez,1.122e-05,4375.43,0,1,0,0,10397.0,56095.0,79837.0,1.129e-05,1.104e-05,6.3216e-08,0.56674,26.09,0.59997,390000000.0,5000000000.0,1000000000.0,0.04790956,-99.97659,0.0,8.044698996718925e+19
hack,HACK,$hack,5.48e-06,4866.87,0,1,0,0,10354.0,4866.87,5.91,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,888880000.0,888880000.0,888880000.0,0.00268146,-99.79581,3.98e-06,37.50425
tridentdao,TridentDAO,psi,0.00239523,5024.99,0,1,0,0,10340.0,22613.0,80310.0,0.00239621,0.00228616,0.00010618,4.63853,224.91,4.68558,2097902.0,9440815.0,9440815.0,9.27,-99.97415,0.00180134,33.02156
iceleia,Iceleia,ice,5.27e-06,5117.56,0,1,0,0,10326.0,5117.56,51.18,5.29e-06,5.27e-06,-1.3610075818e-08,-0.2574,53.28,1.0521,970350324.904564,970350324.904564,1000000000.0,0.0005426,-99.02803,3.79e-06,39.11914
luna-rush,Luna Rush,lus,0.00024094,5334.84,0,1,0,0,10302.0,84328.0,10.02,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,22142136.667,350000000.0,350000000.0,4.95,-99.99513,0.00021787,10.58782
blockchain-cuties-universe-governance,Blockchain Cuties Universe Governance,bcug,0.00781881,5403.29,0,1,0,0,10295.0,30254.0,28.5,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,691063.0,3869350.114736842,10000000.0,19.51,-99.95993,0.00500135,56.33411
warlords-of-solana,Warlords of Solana,wlos,0.057707,5575.44,0,1,0,0,10264.0,5575.44,4.62,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,96616.710297,96616.710297,100000.0,2.67,-97.84251,0.055387,4.18927
gambly-io,Gambly.io,gmbly,5.86e-06,5861.48,0,1,0,0,10230.0,5861.48,1.76,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,1000000000.0,1000000000.0,1000000000.0,0.00024672,-97.6242,4.87e-06,20.35067
gong,GONG,gong,3.19e-06,6389.76,0,1,0,0,10165.0,6389.76,91.97,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,2000000000.0,2000000000.0,2000000000.0,0.00056932,-99.43882,2.14e-06,49.16514
metagods,MetaGods,mgod,0.00046796,6612.5,0,1,0,0,10140.0,233980.0,68.42,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,14130465.7,500000000.0,500000000.0,1.64,-99.97148,0.0004658,0.464
battle-saga,Battle Saga,btl,0.00019765,7763.34,0,1,0,0,10012.0,59296.0,58.34,0.000232565,0.00020407999999999998,3.3768800000000005e-07,1.1562299999999999,356.71000000000004,0.69408,39277569.36031575,300000000.0,300000000.0,0.180886,-99.89073,0.00019753,0.06042
